endpoint_id,image,x_px,y_px,refdes,pin,candidate_net,confidence,review_state,reviewer,note
seed-solder-D26-38,ref/photos/juku-pcb-2/PXL_20260710_200530933.MP.jpg,2600.477,1920.582,D26,38,,registration-only,measurement,codex-photo-review,D26 solder projections lie between physical package rows on broad/parallel rails without unique pin identity
seed-component-D29-1,ref/photos/juku-pcb-2/PXL_20260710_200354648.jpg,2051.326,1314.601,D29,1,,registration-only,measurement,codex-photo-review,D29 projections lie across adjacent transceiver bodies and their boundary rather than identified contacts
seed-solder-D29-1,ref/photos/juku-pcb-2/PXL_20260710_200509593.jpg,2288.910,1510.072,D29,1,,registration-only,measurement,codex-photo-review,D29 hole snaps sit in the inter-row bus field and lack a valid component-side pin mapping
seed-component-D29-2,ref/photos/juku-pcb-2/PXL_20260710_200354648.jpg,2100.945,1315.195,D29,2,,registration-only,measurement,codex-photo-review,D29 projections lie across adjacent transceiver bodies and their boundary rather than identified contacts
seed-solder-D29-2,ref/photos/juku-pcb-2/PXL_20260710_200509593.jpg,2225.500,1494.500,D29,2,,registration+unique-hole-snap,measurement,codex-photo-review,D29 hole snaps sit in the inter-row bus field and lack a valid component-side pin mapping
seed-component-D29-3,ref/photos/juku-pcb-2/PXL_20260710_200354648.jpg,2150.620,1315.790,D29,3,,registration-only,measurement,codex-photo-review,D29 projections lie across adjacent transceiver bodies and their boundary rather than identified contacts
seed-solder-D29-3,ref/photos/juku-pcb-2/PXL_20260710_200509593.jpg,2194.123,1511.156,D29,3,,registration-only,measurement,codex-photo-review,D29 hole snaps sit in the inter-row bus field and lack a valid component-side pin mapping
seed-component-D29-6,ref/photos/juku-pcb-2/PXL_20260710_200354648.jpg,2299.983,1317.579,D29,6,,registration-only,measurement,codex-photo-review,D29 projections lie across adjacent transceiver bodies and their boundary rather than identified contacts
seed-solder-D29-6,ref/photos/juku-pcb-2/PXL_20260710_200509593.jpg,2080.500,1519.500,D29,6,,registration+unique-hole-snap,measurement,codex-photo-review,D29 hole snaps sit in the inter-row bus field and lack a valid component-side pin mapping
seed-component-D34-10,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,3076.689,2268.175,D34,10,,registration-only,measurement,codex-photo-review,"D34 projections land on adjacent resistors, package bodies, and mounting-hole fields rather than a coherent pin row"
seed-solder-D34-10,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,652.167,1996.018,D34,10,,registration-only,measurement,codex-photo-review,D34 solder projections lie near mounting holes and sparse junctions without unique package identity or destination
seed-component-D34-12,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,3075.817,2160.297,D34,12,,registration-only,measurement,codex-photo-review,"D34 projections land on adjacent resistors, package bodies, and mounting-hole fields rather than a coherent pin row"
seed-solder-D34-12,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,653.812,1887.733,D34,12,,registration-only,measurement,codex-photo-review,D34 solder projections lie near mounting holes and sparse junctions without unique package identity or destination
seed-component-D34-13,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,3075.382,2106.397,D34,13,,registration-only,measurement,codex-photo-review,"D34 projections land on adjacent resistors, package bodies, and mounting-hole fields rather than a coherent pin row"
seed-solder-D34-13,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,654.634,1833.656,D34,13,,registration-only,measurement,codex-photo-review,D34 solder projections lie near mounting holes and sparse junctions without unique package identity or destination
seed-component-D34-2,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2915.175,2108.475,D34,2,,registration-only,measurement,codex-photo-review,"D34 projections land on adjacent resistors, package bodies, and mounting-hole fields rather than a coherent pin row"
seed-solder-D34-2,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,814.259,1834.809,D34,2,,registration-only,measurement,codex-photo-review,D34 solder projections lie near mounting holes and sparse junctions without unique package identity or destination
seed-component-D34-4,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2915.968,2216.298,D34,4,,registration-only,measurement,codex-photo-review,"D34 projections land on adjacent resistors, package bodies, and mounting-hole fields rather than a coherent pin row"
seed-solder-D34-4,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,812.741,1943.068,D34,4,,registration-only,measurement,codex-photo-review,D34 solder projections lie near mounting holes and sparse junctions without unique package identity or destination
seed-component-D34-5,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2916.365,2270.249,D34,5,,registration-only,measurement,codex-photo-review,"D34 projections land on adjacent resistors, package bodies, and mounting-hole fields rather than a coherent pin row"
seed-solder-D34-5,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,811.982,1997.262,D34,5,,registration-only,measurement,codex-photo-review,D34 solder projections lie near mounting holes and sparse junctions without unique package identity or destination
seed-component-D34-6,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2916.762,2324.226,D34,6,,registration-only,measurement,codex-photo-review,"D34 projections land on adjacent resistors, package bodies, and mounting-hole fields rather than a coherent pin row"
seed-solder-D34-6,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,811.222,2051.500,D34,6,,registration-only,measurement,codex-photo-review,D34 solder projections lie near mounting holes and sparse junctions without unique package identity or destination
seed-component-D34-9,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,3077.125,2322.154,D34,9,,registration-only,measurement,codex-photo-review,"D34 projections land on adjacent resistors, package bodies, and mounting-hole fields rather than a coherent pin row"
seed-solder-D34-9,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,666.500,2029.500,D34,9,,registration+unique-hole-snap,measurement,codex-photo-review,D34 solder projections lie near mounting holes and sparse junctions without unique package identity or destination
seed-component-D38-1,ref/photos/juku-pcb-2/PXL_20260710_200415237.jpg,3256.925,2280.048,D38,1,,registration-only,measurement,codex-photo-review,"D38 projections lie entirely in parallel-trace fields, partly under a factory wire, with no package contact visible"
seed-solder-D38-1,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2163.134,2077.305,D38,1,,registration-only,measurement,codex-photo-review,D38 solder projections land among junctions between package rows and do not prove selected-pin connectivity
seed-component-D38-2,ref/photos/juku-pcb-2/PXL_20260710_200415237.jpg,3256.997,2333.508,D38,2,,registration-only,measurement,codex-photo-review,"D38 projections lie entirely in parallel-trace fields, partly under a factory wire, with no package contact visible"
seed-solder-D38-2,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2162.915,2131.858,D38,2,,registration-only,measurement,codex-photo-review,D38 solder projections land among junctions between package rows and do not prove selected-pin connectivity
seed-component-D38-4,ref/photos/juku-pcb-2/PXL_20260710_200445914.jpg,1571.127,667.052,D38,4,,registration-only,measurement,codex-photo-review,"D38 projections lie entirely in parallel-trace fields, partly under a factory wire, with no package contact visible"
seed-solder-D38-4,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2162.476,2241.095,D38,4,,registration-only,measurement,codex-photo-review,D38 solder projections land among junctions between package rows and do not prove selected-pin connectivity
seed-component-D38-5,ref/photos/juku-pcb-2/PXL_20260710_200445914.jpg,1570.579,722.756,D38,5,,registration-only,measurement,codex-photo-review,"D38 projections lie entirely in parallel-trace fields, partly under a factory wire, with no package contact visible"
seed-solder-D38-5,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2162.257,2295.780,D38,5,,registration-only,measurement,codex-photo-review,D38 solder projections land among junctions between package rows and do not prove selected-pin connectivity
seed-component-D40-1,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,1977.454,1935.927,D40,1,,registration-only,measurement,codex-photo-review,"D40 projections are offset across contact edges, bare fanout, and factory-wire-covered regions; no unresolved path is complete"
seed-solder-D40-1,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1753.101,1655.647,D40,1,,registration-only,measurement,codex-photo-review,D40 solder points lie in inter-row rail/junction fields; hole snaps lack matching component-side pin identity
seed-component-D40-10,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2296.738,1770.511,D40,10,,registration-only,measurement,codex-photo-review,"D40 projections are offset across contact edges, bare fanout, and factory-wire-covered regions; no unresolved path is complete"
seed-solder-D40-10,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1433.921,1491.569,D40,10,,registration-only,measurement,codex-photo-review,D40 solder points lie in inter-row rail/junction fields; hole snaps lack matching component-side pin identity
seed-component-D40-15,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2030.245,1773.989,D40,15,,registration-only,measurement,codex-photo-review,"D40 projections are offset across contact edges, bare fanout, and factory-wire-covered regions; no unresolved path is complete"
seed-solder-D40-15,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1704.500,1510.500,D40,15,,registration+unique-hole-snap,measurement,codex-photo-review,D40 solder points lie in inter-row rail/junction fields; hole snaps lack matching component-side pin identity
seed-component-D40-3,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2084.122,1934.539,D40,3,,registration-only,measurement,codex-photo-review,"D40 projections are offset across contact edges, bare fanout, and factory-wire-covered regions; no unresolved path is complete"
seed-solder-D40-3,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1646.119,1654.943,D40,3,,registration-only,measurement,codex-photo-review,D40 solder points lie in inter-row rail/junction fields; hole snaps lack matching component-side pin identity
seed-component-D40-4,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2137.458,1933.845,D40,4,,registration-only,measurement,codex-photo-review,"D40 projections are offset across contact edges, bare fanout, and factory-wire-covered regions; no unresolved path is complete"
seed-solder-D40-4,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1592.657,1654.591,D40,4,,registration-only,measurement,codex-photo-review,D40 solder points lie in inter-row rail/junction fields; hole snaps lack matching component-side pin identity
seed-component-D40-5,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2190.796,1933.151,D40,5,,registration-only,measurement,codex-photo-review,"D40 projections are offset across contact edges, bare fanout, and factory-wire-covered regions; no unresolved path is complete"
seed-solder-D40-5,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1539.215,1654.240,D40,5,,registration-only,measurement,codex-photo-review,D40 solder points lie in inter-row rail/junction fields; hole snaps lack matching component-side pin identity
seed-component-D40-6,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2244.135,1932.457,D40,6,,registration-only,measurement,codex-photo-review,"D40 projections are offset across contact edges, bare fanout, and factory-wire-covered regions; no unresolved path is complete"
seed-solder-D40-6,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1485.793,1653.889,D40,6,,registration-only,measurement,codex-photo-review,D40 solder points lie in inter-row rail/junction fields; hole snaps lack matching component-side pin identity
